Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Incident_ID,Price_Version,Pricing_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Purchase_Type,Usage_seconds,Duplicate_Flag,Spike_Flag,Tag_Owner_Missing,Tag_Env_Missing,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_Valid,Cost_INR,Idle_Resource,Cost_Allocation_Valid,Unit_Cost,carbon
U4732,ACCT-003,2026-09-10 14:47:00+00:00,Networking,VM-STD-4,423.55,seconds,788.75,INR,ap-south-1,False,charlie,test,resource-4153,T-151,Customer phone [MASKED_PHONE] reported outage,NONE,v2,reserved,Research,Project-B,NONE,0.0,81.23058060070643,on-demand,423.55,False,False,False,False,False,VM,False,True,64070.62,True,True,151.270499350726,8.471e-05
U4751,ACCT-001,2026-02-02 15:06:28+00:00,Compute,VM-STD-4,246.12,seconds,0.0,INR,ap-south-1,True,david,unknown,resource-3449,T-166,Customer reported latency issue,I-77,v2,reserved,Engineering,Project-B,OUTAGE,32.0,86.85702359456575,reserved,246.12,False,False,False,True,False,VM,True,True,0.0,True,True,0.0,4.9224e-05
U4757,ACCT-003,2026-06-28 00:25:36+00:00,Storage,VM-STD-4,190.11,seconds,0.0,EUR,ap-south-1,True,david,test,R9999,T-197,Customer reported latency issue,NONE,v3,reserved,Sales,Project-B,OUTAGE,24.0,83.56240161157619,spot,190.11,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,3.8022e-05
U4771,ACCT-003,2026-02-04 07:50:00+00:00,Storage,DB-GP-2,473.73,seconds,0.0,EUR,us-east-1,True,bob,prod,R8012,T-131,Customer phone [MASKED_PHONE] reported outage,I-20,v3,on-demand,Engineering,Project-B,NONE,0.0,85.92227931206851,on-demand,473.73,False,False,False,False,True,DB,True,True,0.0,True,True,0.0,9.4746e-05
U4787,ACCT-001,2026-08-15 11:09:00+00:00,Compute,VM-STD-4,88.07,seconds,110.08,EUR,us-east-1,False,alice,test,R3514,T-184,User email [MASKED_EMAIL] cannot login,I-59,v2,spot,Engineering,Project-A,NONE,0.0,72.63856246691823,spot,88.07,False,False,False,False,True,VM,True,True,7996.05,True,True,90.79198364936983,1.7613999999999998e-05
U4822,ACCT-003,2026-08-18 21:50:29+00:00,Compute,DB-GP-2,5.75,seconds,2.92,INR,us-east-1,False,charlie,test,R6454,T-141,User email [MASKED_EMAIL] cannot login,NONE,v2,reserved,Engineering,Project-C,DEGRADED,31.0,76.34848845587241,on-demand,5.75,False,False,False,False,True,DB,False,True,222.94,True,True,38.77217391304348,1.15e-06
U4829,ACCT-001,2026-05-20 03:50:00+00:00,Networking,VM-STD-4,404.28,seconds,659.06,EUR,ap-south-1,False,unknown,dev,R4308,T-20,User email [MASKED_EMAIL] cannot login,NONE,v2,spot,Finance,Project-A,OUTAGE,0.0,77.49826475692761,spot,404.28,False,False,True,False,True,VM,False,True,51076.01,True,True,126.33820619372713,8.085599999999999e-05
U4844,ACCT-002,2026-11-01 09:05:00+00:00,Compute,DB-GP-2,133.67,seconds,0.0,USD,ap-south-1,True,alice,prod,resource-3229,T-101,Customer phone [MASKED_PHONE] reported outage,NONE,v3,on-demand,Finance,Project-B,NONE,0.0,82.39540371733715,on-demand,133.67,False,False,False,False,False,DB,False,True,0.0,True,True,0.0,2.6733999999999995e-05
U4907,ACCT-003,2026-07-28 15:48:44+00:00,Database,VM-STD-4,53.85,seconds,0.0,USD,us-east-1,True,david,test,R6254,T-26,Customer phone [MASKED_PHONE] reported outage,I-44,v2,reserved,Sales,Project-C,NONE,16.0,70.27451564943419,reserved,53.85,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,1.077e-05
U4951,ACCT-002,2026-11-17 11:07:51+00:00,Database,DB-GP-2,126.74,seconds,182.71,USD,us-east-1,False,alice,test,R1514,T-64,Customer phone [MASKED_PHONE] reported outage,I-11,v3,reserved,Sales,Project-B,OUTAGE,69.0,74.2614979543028,on-demand,126.74,False,False,False,False,True,DB,True,True,13568.32,True,True,107.05633580558624,2.5348e-05
U4952,ACCT-003,2026-08-01 21:46:00+00:00,Compute,VM-STD-4,262.02,seconds,0.0,EUR,us-east-1,True,bob,unknown,R7234,T-135,Customer reported latency issue,I-20,v3,on-demand,Research,Project-A,NONE,0.0,78.7037346189438,spot,262.02,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,5.2403999999999995e-05
U4975,ACCT-001,2026-08-07 17:38:28+00:00,Networking,VM-STD-4,183.24,seconds,0.0,EUR,ap-south-1,True,charlie,prod,resource-1846,T-75,User email [MASKED_EMAIL] cannot login,NONE,v1,spot,Sales,Project-A,OUTAGE,92.0,72.07162441994261,reserved,183.24,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,3.6648e-05
U4986,ACCT-003,2026-02-02 23:49:54+00:00,Ai,VM-STD-4,15.6,seconds,0.0,INR,us-east-1,True,bob,dev,R7736,T-171,Customer phone [MASKED_PHONE] reported outage,NONE,v3,on-demand,Engineering,Project-A,DEGRADED,6.0,84.1998377331548,on-demand,15.6,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,3.1199999999999998e-06
U5025,ACCT-001,2026-06-02 05:41:00+00:00,Compute,DB-GP-2,351.24,seconds,0.0,USD,ap-south-1,True,david,dev,resource-9441,T-181,Customer reported latency issue,NONE,v3,reserved,Engineering,Project-C,NONE,60.0,77.15098819836741,spot,351.24,False,False,False,False,False,DB,False,True,0.0,True,True,0.0,7.0248e-05
U5026,ACCT-002,2026-10-08 10:52:00+00:00,Ai,VM-STD-4,369.0,seconds,252.46,INR,ap-south-1,False,alice,prod,resource-4034,T-120,Customer phone [MASKED_PHONE] reported outage,NONE,v3,reserved,Engineering,Project-C,DEGRADED,0.0,72.2087821274423,reserved,369.0,False,False,False,False,False,VM,False,True,18229.83,True,True,49.403333333333336,7.379999999999999e-05
U5032,ACCT-003,2026-12-12 05:26:13+00:00,Storage,DB-GP-2,403.59,seconds,0.0,INR,ap-south-1,True,alice,prod,R5408,T-156,User email [MASKED_EMAIL] cannot login,NONE,v1,on-demand,Finance,Project-C,DEGRADED,107.0,83.10475644301214,on-demand,403.59,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,8.0718e-05
U5038,ACCT-002,2026-12-05 11:34:47+00:00,Database,VM-STD-4,431.86,seconds,0.0,USD,ap-south-1,True,david,test,R1261,T-63,Customer phone [MASKED_PHONE] reported outage,I-39,v2,on-demand,Research,Project-A,OUTAGE,13.0,83.07696829983286,on-demand,431.86,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,8.637199999999999e-05
U5070,ACCT-003,2026-05-06 04:29:18+00:00,Networking,VM-STD-4,258.94,seconds,355.17,EUR,us-east-1,False,unknown,test,R2049,T-160,Customer phone [MASKED_PHONE] reported outage,NONE,v2,on-demand,Sales,Project-B,OUTAGE,42.0,71.75895645926663,on-demand,258.94,False,False,True,False,True,VM,False,True,25486.63,True,True,98.42677840426354,5.1788e-05
U5078,ACCT-003,2026-05-11 17:36:24+00:00,Compute,VM-STD-4,485.2,seconds,244.12,EUR,us-east-1,False,charlie,test,resource-6493,T-109,Customer reported latency issue,I-15,v3,spot,Sales,Project-C,OUTAGE,96.0,89.02736801684168,on-demand,485.2,False,False,False,False,False,VM,True,True,21733.36,True,True,44.792580379225065,9.703999999999999e-05
U5085,ACCT-003,2026-08-31 12:32:43+00:00,Networking,DB-GP-2,70.81,seconds,0.0,USD,us-east-1,True,bob,dev,resource-8736,T-6,Customer phone [MASKED_PHONE] reported outage,NONE,v2,reserved,Research,Project-C,OUTAGE,17.0,80.18772345114165,spot,70.81,False,False,False,False,False,DB,False,True,0.0,True,True,0.0,1.4162e-05
U5090,ACCT-002,2026-05-18 09:56:00+00:00,Storage,VM-STD-4,402.63,seconds,0.0,EUR,us-east-1,True,alice,dev,resource-8309,T-43,Customer phone [MASKED_PHONE] reported outage,I-60,v1,spot,Engineering,Project-B,DEGRADED,0.0,81.67722322640338,reserved,402.63,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,8.0526e-05
U5091,ACCT-002,2026-09-21 15:15:01+00:00,Database,VM-STD-4,215.63,seconds,0.0,INR,ap-south-1,True,alice,test,resource-6986,T-85,Customer phone [MASKED_PHONE] reported outage,NONE,v3,reserved,Sales,Project-A,DEGRADED,119.0,71.26480278829247,reserved,215.63,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,4.3126e-05
U5093,ACCT-003,2026-09-11 16:08:13+00:00,Ai,VM-STD-4,8.9,minutes,11.09,EUR,us-east-1,False,unknown,test,resource-8798,T-93,Customer phone [MASKED_PHONE] reported outage,NONE,v2,spot,Research,Project-B,OUTAGE,107.0,83.6360518509361,spot,534.0,False,False,True,False,False,VM,False,True,927.52,True,True,1.736928838951311,0.0001068
U5146,ACCT-002,2026-11-06 08:21:00+00:00,Database,VM-STD-4,348.22,seconds,183.86,USD,us-east-1,False,david,unknown,resource-4854,T-135,Customer reported latency issue,NONE,v3,on-demand,Research,Project-C,NONE,0.0,75.56863591294167,reserved,348.22,False,False,False,True,False,VM,False,True,13894.05,True,True,39.90020676583768,6.9644e-05
U5154,ACCT-001,2026-02-21 01:52:00+00:00,Compute,VM-STD-4,169.07,seconds,0.0,INR,us-east-1,True,unknown,dev,R4311,T-81,User email [MASKED_EMAIL] cannot login,NONE,v1,on-demand,Engineering,Project-C,DEGRADED,0.0,81.37137493975438,on-demand,169.07,False,False,True,False,True,VM,False,True,0.0,True,True,0.0,3.3814e-05
U5238,ACCT-001,2026-08-04 03:04:25+00:00,Networking,VM-STD-4,303.99,seconds,562.89,USD,us-east-1,False,alice,test,resource-1303,T-116,Customer phone [MASKED_PHONE] reported outage,NONE,v2,on-demand,Research,Project-B,DEGRADED,35.0,78.47178287784864,on-demand,303.99,False,False,False,False,False,VM,False,True,44170.98,True,True,145.3040560544755,6.0797999999999996e-05
U5242,ACCT-003,2026-06-02 08:52:00+00:00,Ai,DB-GP-2,406.48,seconds,450.45,INR,ap-south-1,False,david,prod,R6697,T-94,User email [MASKED_EMAIL] cannot login,I-53,v3,reserved,Finance,Project-A,DEGRADED,0.0,82.91654815408435,reserved,406.48,False,False,False,False,True,DB,True,True,37349.76,True,True,91.88584924227514,8.1296e-05
U5252,ACCT-003,2026-07-05 10:47:00+00:00,Compute,DB-GP-2,401.01,seconds,0.0,INR,us-east-1,True,alice,prod,resource-3229,T-104,User email [MASKED_EMAIL] cannot login,NONE,v1,reserved,Sales,Project-A,NONE,0.0,77.42298961825837,reserved,401.01,False,False,False,False,False,DB,False,True,0.0,True,True,0.0,8.020199999999999e-05
U5272,ACCT-003,2026-03-02 11:06:00+00:00,Ai,VM-STD-4,44.35,seconds,0.0,EUR,ap-south-1,True,charlie,unknown,R8884,T-30,Customer phone [MASKED_PHONE] reported outage,I-75,v2,on-demand,Research,Project-C,OUTAGE,0.0,83.37178621757425,reserved,44.35,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,8.87e-06
U5279,ACCT-002,2026-04-25 02:56:46+00:00,Networking,VM-STD-4,253.71,seconds,455.09,USD,us-east-1,False,david,test,resource-5455,T-160,Customer reported latency issue,NONE,v1,spot,Sales,Project-A,DEGRADED,14.0,89.97323615284476,on-demand,253.71,False,False,False,False,False,VM,False,True,40945.92,True,True,161.38867210594773,5.0741999999999996e-05
U5282,ACCT-002,2026-05-31 03:56:26+00:00,Ai,DB-GP-2,386.91,seconds,575.94,INR,us-east-1,False,unknown,prod,resource-1973,T-9,Customer reported latency issue,I-19,v2,on-demand,Sales,Project-C,OUTAGE,94.0,72.921397294197,spot,386.91,False,False,True,False,False,DB,True,True,41998.35,True,True,108.54811196402262,7.7382e-05
U5306,ACCT-002,2026-05-10 18:50:00+00:00,Networking,DB-GP-2,432.01,seconds,188.72,EUR,us-east-1,False,unknown,dev,resource-6129,T-159,User email [MASKED_EMAIL] cannot login,I-41,v3,reserved,Engineering,Project-C,NONE,0.0,78.56323863254876,reserved,432.01,False,False,True,False,False,DB,True,True,14826.45,True,True,34.31969167380385,8.640199999999999e-05
U5320,ACCT-001,2026-08-21 13:04:56+00:00,Database,VM-STD-4,228.7,seconds,0.0,EUR,us-east-1,True,bob,test,resource-7352,T-77,User email [MASKED_EMAIL] cannot login,I-56,v2,on-demand,Sales,Project-B,NONE,4.0,74.90706213214057,spot,228.7,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,4.573999999999999e-05
U5337,ACCT-003,2026-02-06 03:22:19+00:00,Networking,DB-GP-2,310.61,seconds,0.0,USD,ap-south-1,True,david,dev,R2692,T-127,Customer phone [MASKED_PHONE] reported outage,NONE,v1,reserved,Sales,Project-A,NONE,41.0,82.46149084977704,reserved,310.61,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,6.2122e-05
U5340,ACCT-003,2026-04-21 01:13:47+00:00,Storage,VM-STD-4,290.03,seconds,0.0,INR,ap-south-1,True,unknown,unknown,R3672,T-45,Customer reported latency issue,I-53,v2,reserved,Engineering,Project-A,NONE,73.0,83.38188805880598,on-demand,290.03,False,False,True,True,True,VM,True,True,0.0,True,True,0.0,5.800599999999999e-05
U5341,ACCT-003,2026-05-15 16:44:00+00:00,Database,VM-STD-4,193.11,seconds,0.0,USD,us-east-1,True,charlie,prod,R4762,T-83,User email [MASKED_EMAIL] cannot login,NONE,v3,on-demand,Sales,Project-A,NONE,0.0,76.43325174091379,on-demand,193.11,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,3.8622000000000004e-05
U5357,ACCT-003,2026-08-05 19:06:00+00:00,Compute,DB-GP-2,323.34,seconds,0.0,INR,us-east-1,True,alice,prod,resource-2506,T-189,Customer phone [MASKED_PHONE] reported outage,I-32,v1,reserved,Research,Project-C,OUTAGE,0.0,79.82440138699337,on-demand,323.34,False,False,False,False,False,DB,True,True,0.0,True,True,0.0,6.4668e-05
U5369,ACCT-002,2026-09-08 02:16:12+00:00,Storage,VM-STD-4,410.7,seconds,0.0,USD,ap-south-1,True,alice,dev,R4495,T-67,Customer reported latency issue,I-61,v1,reserved,Research,Project-C,OUTAGE,48.0,85.78256125046391,reserved,410.7,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,8.214e-05
U5396,ACCT-003,2026-09-14 19:55:00+00:00,Networking,VM-STD-4,131.47,seconds,0.0,USD,ap-south-1,True,bob,unknown,R5864,T-51,User email [MASKED_EMAIL] cannot login,NONE,v1,on-demand,Research,Project-A,OUTAGE,0.0,88.39967698088816,spot,131.47,False,False,False,True,True,VM,False,True,0.0,True,True,0.0,2.6294e-05
U5399,ACCT-001,2026-08-25 17:59:17+00:00,Database,VM-STD-4,65.2,seconds,53.83,EUR,us-east-1,False,bob,unknown,resource-8239,T-50,Customer reported latency issue,I-23,v3,reserved,Engineering,Project-C,DEGRADED,43.0,72.06686243743724,spot,65.2,False,False,False,True,False,VM,True,True,3879.36,True,True,59.499386503067484,1.304e-05
U5407,ACCT-002,2026-04-21 05:52:28+00:00,Storage,VM-STD-4,453.36,seconds,906.49,EUR,ap-south-1,False,charlie,prod,R7769,T-24,Customer reported latency issue,NONE,v1,spot,Sales,Project-C,DEGRADED,32.0,87.85149848254437,reserved,453.36,False,False,False,False,True,VM,False,True,79636.5,True,True,175.65841715193224,9.0672e-05
U5437,ACCT-002,2026-04-16 19:24:27+00:00,Compute,DB-GP-2,306.77,seconds,0.0,INR,us-east-1,True,bob,test,resource-5772,T-111,User email [MASKED_EMAIL] cannot login,I-34,v3,on-demand,Sales,Project-A,OUTAGE,93.0,86.20948596179318,reserved,306.77,False,False,False,False,False,DB,True,True,0.0,True,True,0.0,6.1354e-05
U5455,ACCT-003,2026-10-24 10:24:40+00:00,Database,VM-STD-4,74.65,seconds,0.0,INR,us-east-1,True,charlie,prod,resource-6364,T-72,User email [MASKED_EMAIL] cannot login,NONE,v2,on-demand,Finance,Project-B,OUTAGE,20.0,85.45223585784255,spot,74.65,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,1.4930000000000001e-05
U5468,ACCT-003,2026-05-24 03:38:33+00:00,Ai,VM-STD-4,143.04,seconds,78.43,INR,ap-south-1,False,unknown,test,R2067,T-119,Customer phone [MASKED_PHONE] reported outage,I-93,v3,on-demand,Engineering,Project-A,OUTAGE,87.0,71.90076313649038,reserved,143.04,False,False,True,False,True,VM,True,True,5639.18,True,True,39.423797539149895,2.8607999999999998e-05
U5533,ACCT-003,2026-08-20 10:57:48+00:00,Ai,VM-STD-4,366.23,seconds,0.0,USD,ap-south-1,True,unknown,test,R2753,T-164,User email [MASKED_EMAIL] cannot login,NONE,v1,reserved,Research,Project-C,NONE,72.0,72.0651616759169,on-demand,366.23,False,False,True,False,True,VM,False,True,0.0,True,True,0.0,7.3246e-05
U5542,ACCT-001,2026-04-25 05:44:00+00:00,Ai,VM-STD-4,471.97,seconds,0.0,INR,us-east-1,True,david,unknown,resource-2620,T-56,Customer phone [MASKED_PHONE] reported outage,I-89,v1,spot,Sales,Project-A,OUTAGE,0.0,71.41590496352372,spot,471.97,False,False,False,True,False,VM,True,True,0.0,True,True,0.0,9.4394e-05
U5554,ACCT-003,2026-10-14 21:23:09+00:00,Compute,VM-STD-4,410.56,seconds,241.15,USD,us-east-1,False,bob,dev,resource-4396,T-65,Customer reported latency issue,NONE,v1,on-demand,Research,Project-A,OUTAGE,51.0,84.67845061726504,spot,410.56,False,False,False,False,False,VM,False,True,20420.21,True,True,49.73745615744349,8.2112e-05
U5576,ACCT-002,2026-01-23 13:39:00+00:00,Compute,VM-STD-4,42.58,seconds,12.97,EUR,ap-south-1,False,charlie,dev,resource-8087,T-131,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Engineering,Project-B,OUTAGE,0.0,87.74084917414505,spot,42.58,False,False,False,False,False,VM,False,True,1138.0,True,True,26.726162517613904,8.516e-06
U5581,ACCT-001,2026-11-14 23:59:30+00:00,Networking,VM-STD-4,158.53,seconds,309.63,USD,us-east-1,False,alice,prod,resource-4495,T-35,Customer reported latency issue,NONE,v1,spot,Sales,Project-B,NONE,90.0,86.13902504102126,spot,158.53,False,False,False,False,False,VM,False,True,26671.23,True,True,168.24090077587837,3.1706e-05
U5609,ACCT-001,2026-11-12 00:46:07+00:00,Storage,DB-GP-2,292.38,seconds,99.29,USD,ap-south-1,False,charlie,test,R2615,T-87,Customer phone [MASKED_PHONE] reported outage,I-44,v3,spot,Finance,Project-C,NONE,53.0,84.37648041186591,reserved,292.38,False,False,False,False,True,DB,True,True,8377.74,True,True,28.653601477529243,5.8475999999999994e-05
U5636,ACCT-003,2026-08-24 17:59:00+00:00,Ai,VM-STD-4,439.66,seconds,0.0,INR,ap-south-1,True,alice,dev,R5223,T-159,Customer reported latency issue,NONE,v3,spot,Finance,Project-B,NONE,0.0,71.04724920449345,on-demand,439.66,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,8.7932e-05
U5645,ACCT-003,2026-05-23 23:51:00+00:00,Ai,DB-GP-2,229.94,seconds,0.0,INR,ap-south-1,True,david,dev,R1287,T-15,User email [MASKED_EMAIL] cannot login,NONE,v2,reserved,Research,Project-A,OUTAGE,0.0,72.37659701343681,on-demand,229.94,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,4.5988e-05
U5662,ACCT-002,2026-03-10 07:16:30+00:00,Compute,VM-STD-4,11.46,seconds,11.67,USD,us-east-1,False,charlie,prod,R7370,T-52,Customer reported latency issue,NONE,v3,spot,Engineering,Project-A,DEGRADED,30.0,87.71633841757614,spot,11.46,False,False,False,False,True,VM,False,True,1023.65,True,True,89.32373472949388,2.2920000000000002e-06
U5669,ACCT-001,2026-06-15 22:48:21+00:00,Networking,VM-STD-4,482.46,seconds,914.31,EUR,us-east-1,False,charlie,unknown,resource-4146,T-147,Customer phone [MASKED_PHONE] reported outage,NONE,v3,on-demand,Sales,Project-A,DEGRADED,39.0,80.07162847970767,reserved,482.46,False,False,False,True,False,VM,False,True,73210.29,True,True,151.7437507772665,9.6492e-05
U5674,ACCT-001,2026-04-15 07:54:00+00:00,Ai,DB-GP-2,222.09,seconds,281.33,EUR,us-east-1,False,alice,unknown,resource-2933,T-75,Customer reported latency issue,I-92,v2,spot,Research,Project-C,DEGRADED,0.0,84.6944439601659,spot,222.09,False,False,False,True,False,DB,True,True,23827.09,True,True,107.2857400153091,4.4418e-05
U5678,ACCT-002,2026-06-14 02:39:00+00:00,Networking,VM-STD-4,118.01,seconds,0.0,INR,us-east-1,True,alice,unknown,R3380,T-129,Customer reported latency issue,NONE,v2,spot,Sales,Project-C,NONE,0.0,81.72044914498932,spot,118.01,False,False,False,True,True,VM,False,True,0.0,True,True,0.0,2.3602e-05
U5684,ACCT-001,2026-07-14 09:12:00+00:00,Storage,DB-GP-2,416.89,seconds,0.0,USD,ap-south-1,True,charlie,dev,R4336,T-184,User email [MASKED_EMAIL] cannot login,NONE,v2,on-demand,Research,Project-B,OUTAGE,0.0,74.39880958229129,on-demand,416.89,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,8.337799999999999e-05
U5689,ACCT-002,2026-05-28 01:51:00+00:00,Ai,DB-GP-2,486.28,seconds,842.75,USD,us-east-1,False,unknown,test,R6800,T-33,Customer reported latency issue,NONE,v2,on-demand,Finance,Project-A,DEGRADED,0.0,81.05070066786364,on-demand,486.28,False,False,True,False,True,DB,False,True,68305.48,True,True,140.46532861725754,9.725599999999999e-05
U5700,ACCT-001,2026-05-13 09:20:57+00:00,Networking,DB-GP-2,441.37,seconds,0.0,USD,us-east-1,True,unknown,dev,resource-8931,T-82,Customer reported latency issue,NONE,v1,reserved,Engineering,Project-A,OUTAGE,3.0,83.25808480233236,reserved,441.37,False,False,True,False,False,DB,False,True,0.0,True,True,0.0,8.8274e-05
U5701,ACCT-003,2026-04-15 23:29:37+00:00,Ai,VM-STD-4,229.88,seconds,101.26,INR,us-east-1,False,alice,test,resource-4279,T-131,User email [MASKED_EMAIL] cannot login,NONE,v3,spot,Engineering,Project-B,NONE,23.0,88.07207282118536,on-demand,229.88,False,False,False,False,False,VM,False,True,8918.18,True,True,38.79493648860275,4.5975999999999995e-05
U5703,ACCT-003,2026-03-10 08:07:31+00:00,Compute,VM-STD-4,23.53,seconds,0.0,EUR,us-east-1,True,charlie,unknown,R9962,T-176,Customer reported latency issue,I-47,v1,on-demand,Engineering,Project-B,DEGRADED,89.0,71.74563205404411,reserved,23.53,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,4.706e-06
U5723,ACCT-002,2026-07-11 12:15:00+00:00,Storage,DB-GP-2,8.11,minutes,1.89,INR,us-east-1,False,unknown,test,resource-9910,T-19,Customer phone [MASKED_PHONE] reported outage,I-31,v3,spot,Research,Project-B,OUTAGE,0.0,81.36054199160792,on-demand,486.6,False,False,True,False,False,DB,True,True,153.77,True,True,0.3160090423345664,9.732e-05
U5741,ACCT-002,2026-02-20 03:29:12+00:00,Networking,VM-STD-4,483.39,seconds,0.0,EUR,us-east-1,True,alice,prod,R8893,T-162,User email [MASKED_EMAIL] cannot login,I-9,v3,spot,Sales,Project-C,NONE,48.0,86.56949866050849,spot,483.39,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,9.6678e-05
U5744,ACCT-001,2026-08-06 06:40:00+00:00,Networking,DB-GP-2,203.39,seconds,330.55,INR,ap-south-1,False,alice,unknown,R3729,T-95,Customer phone [MASKED_PHONE] reported outage,I-79,v2,reserved,Finance,Project-A,DEGRADED,0.0,79.75394223859743,spot,203.39,False,False,False,True,True,DB,True,True,26362.67,True,True,129.61635281970598,4.067799999999999e-05
U5748,ACCT-001,2026-04-07 07:03:03+00:00,Networking,DB-GP-2,4.57,seconds,0.0,EUR,us-east-1,True,david,dev,resource-4761,T-120,Customer phone [MASKED_PHONE] reported outage,I-50,v2,spot,Engineering,Project-A,OUTAGE,117.0,82.95581935007407,spot,4.57,False,False,False,False,False,DB,True,True,0.0,True,True,0.0,9.140000000000001e-07
U5762,ACCT-002,2026-05-22 15:20:00+00:00,Storage,VM-STD-4,192.36,seconds,0.0,EUR,ap-south-1,True,alice,dev,resource-5196,T-119,Customer phone [MASKED_PHONE] reported outage,I-20,v1,spot,Finance,Project-B,DEGRADED,0.0,79.23761457625749,reserved,192.36,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,3.8472e-05
U5770,ACCT-002,2026-06-25 13:11:00+00:00,Compute,VM-STD-4,8.28,seconds,14.2,INR,us-east-1,False,alice,dev,resource-7314,T-63,User email [MASKED_EMAIL] cannot login,I-98,v2,reserved,Sales,Project-A,DEGRADED,0.0,89.22307432098191,on-demand,8.28,False,False,False,False,False,VM,True,True,1266.97,True,True,153.0157004830918,1.656e-06
U5782,ACCT-001,2026-09-12 18:54:41+00:00,Storage,VM-STD-4,488.13,seconds,0.0,EUR,us-east-1,True,david,prod,resource-3856,T-50,User email [MASKED_EMAIL] cannot login,I-50,v3,on-demand,Research,Project-A,NONE,79.0,81.33517992123848,reserved,488.13,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,9.762599999999999e-05
U5784,ACCT-003,2026-03-03 10:41:00+00:00,Ai,DB-GP-2,403.17,seconds,487.16,INR,us-east-1,False,alice,dev,R1865,T-191,Customer phone [MASKED_PHONE] reported outage,NONE,v3,on-demand,Sales,Project-C,DEGRADED,0.0,76.90240446890039,reserved,403.17,False,False,False,False,True,DB,False,True,37463.78,True,True,92.9230349480368,8.0634e-05
U5796,ACCT-002,2026-09-11 00:26:54+00:00,Ai,DB-GP-2,365.46,seconds,0.0,USD,us-east-1,True,charlie,prod,R5867,T-117,User email [MASKED_EMAIL] cannot login,NONE,v1,reserved,Sales,Project-B,NONE,66.0,76.77037139041417,on-demand,365.46,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,7.3092e-05
U5803,ACCT-003,2026-04-16 10:52:00+00:00,Storage,VM-STD-4,87.3,seconds,0.0,INR,ap-south-1,True,david,unknown,R4072,T-3,Customer phone [MASKED_PHONE] reported outage,I-87,v2,on-demand,Finance,Project-A,NONE,0.0,80.31015932429588,reserved,87.3,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,1.746e-05
U5819,ACCT-001,2026-08-01 15:37:26+00:00,Networking,VM-STD-4,314.22,seconds,284.91,EUR,ap-south-1,False,bob,unknown,R1325,T-164,User email [MASKED_EMAIL] cannot login,I-43,v2,on-demand,Research,Project-A,NONE,94.0,86.93490905010164,spot,314.22,False,False,False,True,True,VM,True,True,24768.62,True,True,78.82572719750492,6.2844e-05
U5825,ACCT-003,2026-06-08 08:47:00+00:00,Ai,VM-STD-4,5.14,seconds,0.0,USD,us-east-1,True,bob,dev,R5222,T-117,User email [MASKED_EMAIL] cannot login,I-8,v2,on-demand,Engineering,Project-B,NONE,0.0,79.81757294352721,spot,5.14,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,1.028e-06
U5826,ACCT-002,2026-03-18 21:37:00+00:00,Compute,VM-STD-4,360.05,seconds,353.87,USD,us-east-1,False,unknown,prod,R1027,T-36,Customer phone [MASKED_PHONE] reported outage,I-58,v2,reserved,Research,Project-A,OUTAGE,0.0,79.13538889193,on-demand,360.05,False,False,True,False,True,VM,True,True,28003.64,True,True,77.7770865157617,7.201e-05
U5828,ACCT-003,2026-10-22 07:23:00+00:00,Networking,VM-STD-4,27.87,seconds,0.0,INR,us-east-1,True,unknown,dev,resource-4071,T-30,Customer reported latency issue,NONE,v3,on-demand,Research,Project-A,OUTAGE,0.0,73.86992166468114,on-demand,27.87,False,False,True,False,False,VM,False,True,0.0,True,True,0.0,5.574e-06
